"","res_name"
"15542","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15543","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15544","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15545","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15546","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"15547","MG"
"15548","NAG_NDG_A2G_NGA_MAG"
"15549","NAG_NDG_A2G_NGA_MAG"
"15550","NAG_NDG_A2G_NGA_MAG"
"15551","TTP_DCP_CTP_TYD_DUP_UTP_CDP_0KX_D3T_DUD"
"15552","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15553","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15554","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15555","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15556","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15557","ZN"
"15558","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15559","HEC_COH"
"15560","NAG_NDG_A2G_NGA_MAG"
"15561","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15562","HEM"
"15563","CIT_FLC_NCD"
"15564","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15565","MG"
"15566","CA"
"15567","NAG_NDG_A2G_NGA_MAG"
"15568","FMN_RBF"
"15569","NI"
"15570","FAD_FDA"
"15571","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15572","NAG_NDG_A2G_NGA_MAG"
"15573","ZN"
"15574","HEM"
"15575","MG"
"15576","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15577","SF4_F3S"
"15578","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15579","NAG_NDG_A2G_NGA_MAG"
"15580","CA"
"15581","SF4_F3S"
"15582","SRM"
"15583","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15584","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15585","NAG_NDG_A2G_NGA_MAG"
"15586","CSD"
"15587","NAG_NDG_A2G_NGA_MAG"
"15588","ZN"
"15589","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15590","NAG_NDG_A2G_NGA_MAG"
"15591","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15592","PLP_PMP_PLR"
"15593","NAG_NDG_A2G_NGA_MAG"
"15594","FAD_FDA"
"15595","MG"
"15596","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15597","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15598","HEM"
"15599","MG"
"15600","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15601","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15602","EDO_BME_ETA"
"15603","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15604","CA"
"15605","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15606","NAG_NDG_A2G_NGA_MAG"
"15607","CIT_FLC_NCD"
"15608","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15609","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15610","FES"
"15611","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15612","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15613","NAG_NDG_A2G_NGA_MAG"
"15614","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15615","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15616","HEM"
"15617","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15618","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15619","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15620","MG"
"15621","MG"
"15622","SEP"
"15623","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15624","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15625","CA"
"15626","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15627","SF4_F3S"
"15628","NAG_NDG_A2G_NGA_MAG"
"15629","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15630","MG"
"15631","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15632","EDO_BME_ETA"
"15633","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15634","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"15635","HEC_COH"
"15636","HEM"
"15637","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15638","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15639","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15640","FAD_FDA"
"15641","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15642","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15643","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15644","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15645","LLP"
"15646","NDP_NAI"
"15647","NAG_NDG_A2G_NGA_MAG"
"15648","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15649","NAG_NDG_A2G_NGA_MAG"
"15650","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15651","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15652","NAG_NDG_A2G_NGA_MAG"
"15653","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15654","NAG_NDG_A2G_NGA_MAG"
"15655","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15656","SAH"
"15657","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15658","HEM"
"15659","CA"
"15660","BCL_BPH_BPB_PHO"
"15661","NAG_NDG_A2G_NGA_MAG"
"15662","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15663","CIT_FLC_NCD"
"15664","DOC"
"15665","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15666","MN"
"15667","MN"
"15668","MN"
"15669","EPE"
"15670","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15671","NAG_NDG_A2G_NGA_MAG"
"15672","HEM"
"15673","FMN_RBF"
"15674","MG"
"15675","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15676","ZN"
"15677","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15678","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15679","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15680","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15681","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"15682","SF4_F3S"
"15683","NAG_NDG_A2G_NGA_MAG"
"15684","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15685","NAG_NDG_A2G_NGA_MAG"
"15686","MG"
"15687","NAG_NDG_A2G_NGA_MAG"
"15688","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15689","MG"
"15690","NAG_NDG_A2G_NGA_MAG"
"15691","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15692","ZN"
"15693","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15694","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15695","CIT_FLC_NCD"
"15696","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15697","NAG_NDG_A2G_NGA_MAG"
"15698","BOG_BNG_BHG_HTG"
"15699","NAG_NDG_A2G_NGA_MAG"
"15700","NAG_NDG_A2G_NGA_MAG"
"15701","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15702","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15703","SAH"
"15704","NAG_NDG_A2G_NGA_MAG"
"15705","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15706","NAG_NDG_A2G_NGA_MAG"
"15707","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15708","CD"
"15709","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15710","CA"
"15711","NAG_NDG_A2G_NGA_MAG"
"15712","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15713","HEM"
"15714","FAD_FDA"
"15715","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15716","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15717","HEM"
"15718","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15719","MG"
"15720","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15721","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15722","NAG_NDG_A2G_NGA_MAG"
"15723","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15724","HEM"
"15725","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15726","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15727","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15728","BCL_BPH_BPB_PHO"
"15729","MG"
"15730","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15731","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15732","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15733","FMN_RBF"
"15734","CIT_FLC_NCD"
"15735","NAG_NDG_A2G_NGA_MAG"
"15736","NAG_NDG_A2G_NGA_MAG"
"15737","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15738","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15739","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15740","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15741","EDO_BME_ETA"
"15742","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15743","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15744","NAG_NDG_A2G_NGA_MAG"
"15745","NAG_NDG_A2G_NGA_MAG"
"15746","NAG_NDG_A2G_NGA_MAG"
"15747","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15748","EDO_BME_ETA"
"15749","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15750","PLP_PMP_PLR"
"15751","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"15752","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15753","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15754","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15755","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15756","MG"
"15757","F6P"
"15758","NAG_NDG_A2G_NGA_MAG"
"15759","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15760","NAG_NDG_A2G_NGA_MAG"
"15761","PCA"
"15762","MG"
"15763","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15764","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15765","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15766","HEM"
"15767","FE"
"15768","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15769","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15770","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15771","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15772","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15773","ZN"
"15774","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15775","HEM"
"15776","SAM_SFG"
"15777","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15778","NAG_NDG_A2G_NGA_MAG"
"15779","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15780","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15781","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15782","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15783","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15784","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15785","SF4_F3S"
"15786","SF4_F3S"
"15787","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15788","HEM"
"15789","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15790","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15791","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15792","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15793","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15794","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"15795","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15796","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15797","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15798","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15799","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15800","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15801","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15802","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15803","NAG_NDG_A2G_NGA_MAG"
"15804","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15805","CIT_FLC_NCD"
"15806","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15807","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15808","NAG_NDG_A2G_NGA_MAG"
"15809","NAG_NDG_A2G_NGA_MAG"
"15810","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15811","NAG_NDG_A2G_NGA_MAG"
"15812","HEM"
"15813","U5P_C5P_TMP_UMP_UP6_2YR"
"15814","FAD_FDA"
"15815","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15816","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15817","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15818","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15819","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15820","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"15821","NAG_NDG_A2G_NGA_MAG"
"15822","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15823","MG"
"15824","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15825","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15826","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15827","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15828","HEM"
"15829","NAG_NDG_A2G_NGA_MAG"
"15830","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15831","MG"
"15832","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15833","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15834","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15835","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15836","CIT_FLC_NCD"
"15837","NDP_NAI"
"15838","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"15839","PLP_PMP_PLR"
"15840","PLP_PMP_PLR"
"15841","CA"
"15842","EDO_BME_ETA"
"15843","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15844","CL"
"15845","MPD_MRD_POP_PPV_DPO_CP_BET_BOC"
"15846","PLP_PMP_PLR"
"15847","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15848","NAG_NDG_A2G_NGA_MAG"
"15849","NAG_NDG_A2G_NGA_MAG"
"15850","NAG_NDG_A2G_NGA_MAG"
"15851","NAG_NDG_A2G_NGA_MAG"
"15852","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15853","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15854","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15855","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15856","HEM"
"15857","NAG_NDG_A2G_NGA_MAG"
"15858","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15859","CL"
"15860","EDO_BME_ETA"
"15861","NAG_NDG_A2G_NGA_MAG"
"15862","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15863","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15864","FAD_FDA"
"15865","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15866","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15867","ACT_DMS_ACY_NO3_IPA_CO3_BCT_BEF_SO3_AF3_GAI_URE_PO3_ACN_MOS_ACM_MGF_BO3"
"15868","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15869","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15870","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15871","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15872","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15873","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15874","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15875","NAG_NDG_A2G_NGA_MAG"
"15876","NAG_NDG_A2G_NGA_MAG"
"15877","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15878","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15879","EDO_BME_ETA"
"15880","MG"
"15881","NAD_NAP"
"15882","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15883","CA"
"15884","NAG_NDG_A2G_NGA_MAG"
"15885","EDO_BME_ETA"
"15886","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15887","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15888","HEM"
"15889","CD"
"15890","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15891","HEM"
"15892","MLI_MLA_IVA_ASJ"
"15893","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15894","NAG_NDG_A2G_NGA_MAG"
"15895","ZN"
"15896","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15897","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15898","NAG_NDG_A2G_NGA_MAG"
"15899","CA"
"15900","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15901","LLP"
"15902","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15903","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15904","NAG_NDG_A2G_NGA_MAG"
"15905","NAG_NDG_A2G_NGA_MAG"
"15906","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15907","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15908","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15909","MG"
"15910","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15911","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15912","CA"
"15913","MN"
"15914","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15915","NAG_NDG_A2G_NGA_MAG"
"15916","NI"
"15917","MG"
"15918","FMN_RBF"
"15919","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15920","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15921","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15922","CA"
"15923","EDO_BME_ETA"
"15924","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15925","NAG_NDG_A2G_NGA_MAG"
"15926","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15927","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15928","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15929","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15930","CU"
"15931","BCL_BPH_BPB_PHO"
"15932","CIT_FLC_NCD"
"15933","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15934","NAG_NDG_A2G_NGA_MAG"
"15935","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15936","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15937","FAD_FDA"
"15938","MAN_BMA_GAL_FUC_BGC_GLC_XYP_FUL_GLA_XYS_MMA_RAM_BDP_SKM_GCU_XYL_ADA_G2F_GCS_SGC_NOJ_INS_G6D_FCA_ACI"
"15939","FAD_FDA"
"15940","MG"
"15941","HEM"
"15942","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15943","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15944","MG"
"15945","NAG_NDG_A2G_NGA_MAG"
"15946","NAG_NDG_A2G_NGA_MAG"
"15947","NAG_NDG_A2G_NGA_MAG"
"15948","NAG_NDG_A2G_NGA_MAG"
"15949","NAG_NDG_A2G_NGA_MAG"
"15950","NAG_NDG_A2G_NGA_MAG"
"15951","GOL_PGO_SGM_DMF_PGR_PPI_GLV_HAE"
"15952","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15953","ADP_ATP_ANP_GNP_ACP_DTP_GTP_DGT_APC_AGS_GSP_GCP"
"15954","HEM"
"15955","PLP_PMP_PLR"
"15956","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
"15957","CL"
"15958","1PE_P6G_PLM_OLA_1PG_PG6_SPH_STE_PAM"
"15959","NAG_NDG_A2G_NGA_MAG"
"15960","SO4_PO4_CAC_NH4_ALF_VO4_CAD_WO4_TBU_2HP_MOO"
